Note: The data and information in this document is reflective of a hypothetical situation and client. This document is to be used for KPMG Virtual Internship purposes only. ,,,,,,,,,,,,,,,,,,,,,,,,,
customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,,,,,,,,,,,,,
3357,Georgie,Henze,Male,25,1999-02-01,Design Engineer,Manufacturing,Affluent Customer,N,â¤ï¸ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ,No,4,,,,,,,,,,,,,
2744,Bjorn,Isitt,Male,59,1999-01-25,Senior Financial Analyst,Financial Services,Mass Customer,N,â¦testâ§,No,3,,,,,,,,,,,,,
1724,Davita,Pristnor,Female,28,1999-01-24,Assistant Media Planner,Entertainment,High Net Worth,N,â¦testâ§,Yes,4,,,,,,,,,,,,,
2302,Loraine,Beamish,Female,43,1999-01-09,Mechanical Systems Engineer,Retail,Mass Customer,N,null,Yes,4,,,,,,,,,,,,,
906,Cammy,Marcroft,Male,73,1998-12-30,Financial Analyst,Financial Services,High Net Worth,N,1,Yes,3,,,,,,,,,,,,,
772,Lorianna,Vidyapin,Female,12,1998-12-26,Community Outreach Specialist,Entertainment,Mass Customer,N,-1.00E+02,No,4,,,,,,,,,,,,,
826,Marc,Waddilove,Male,92,1998-12-25,Recruiting Manager,Financial Services,Mass Customer,N,NULL,Yes,1,,,,,,,,,,,,,
3494,Robers,Richen,Male,72,1998-12-24,Account Representative IV,Argiculture,High Net Worth,N,"'""''''""",No,1,,,,,,,,,,,,,
3674,Rodger,Gores,Male,59,1998-12-24,Tax Accountant,Property,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,3,,,,,,,,,,,,,
2203,Ganny,Alessandrelli,Male,13,1998-12-23,Sales Associate,Health,High Net Worth,N,ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥,Yes,2,,,,,,,,,,,,,
1415,Merilyn,Dikle,Female,68,1998-12-14,Executive Secretary,Property,High Net Worth,N,0,Yes,3,,,,,,,,,,,,,
2828,Philippine,Maycey,Female,37,1998-12-14,,Health,High Net Worth,N,â«testâ«,Yes,4,,,,,,,,,,,,,
2201,Trisha,Basset,Female,56,1998-12-12,Design Engineer,Financial Services,Affluent Customer,N,,Yes,1,,,,,,,,,,,,,
704,Lindsay,Acaster,Female,49,1998-12-08,Research Nurse,Health,Mass Customer,N,â¢,No,4,,,,,,,,,,,,,
1534,Rosabelle,Hollington,Female,74,1998-11-30,Human Resources Assistant I,Manufacturing,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,4,,,,,,,,,,,,,
774,Phelia,Perotti,Female,79,1998-11-27,Operator,Manufacturing,High Net Worth,N,1.00E+02,No,1,,,,,,,,,,,,,
1432,Hiram,Kittiman,Male,70,1998-11-26,Tax Accountant,Argiculture,High Net Worth,N,0/0,Yes,2,,,,,,,,,,,,,
2016,Laraine,Merioth,Female,89,1998-11-19,Executive Secretary,Retail,Affluent Customer,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,Yes,1,,,,,,,,,,,,,
1278,Betsy,Schruurs,Female,14,1998-11-15,Pharmacist,Health,Affluent Customer,N,ğ©ğ½,No,2,,,,,,,,,,,,,
1428,Morissa,Ozintsev,Female,93,1998-11-15,Sales Representative,Retail,High Net Worth,N,$1.00,No,1,,,,,,,,,,,,,
3774,Elizabeth,Christy,Female,38,1998-11-07,Statistician I,Property,High Net Worth,N,1.00E+02,No,2,,,,,,,,,,,,,
2147,Franzen,Kielty,Male,42,1998-11-04,Engineer IV,n/a,High Net Worth,N,$1.00,Yes,1,,,,,,,,,,,,,
2626,Gerome,Lawrenz,Male,42,1998-10-24,Account Coordinator,Property,Affluent Customer,N,(â¯Â°â¡Â°ï¼â¯ï¸µ â»ââ»),Yes,4,,,,,,,,,,,,,
1334,Cicily,Jenks,Female,72,1998-10-23,Senior Financial Analyst,Financial Services,Mass Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,No,4,,,,,,,,,,,,,
2875,Keven,Leahair,Male,71,1998-10-23,Financial Analyst,Financial Services,High Net Worth,N,-1,No,2,,,,,,,,,,,,,
1187,Antonino,Hogben,Male,65,1998-10-21,,Financial Services,Mass Customer,N,ğ ğ ±ğ ¹ğ ±ğ ±¸ğ ²ğ ³,No,1,,,,,,,,,,,,,
2365,Lauretta,Furmonger,Female,2,1998-10-18,Structural Analysis Engineer,Argiculture,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,3,,,,,,,,,,,,,
2427,Myrta,Whibley,Female,20,1998-10-15,Senior Developer,n/a,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,2,,,,,,,,,,,,,
2266,Jeth,Tomes,Male,74,1998-10-11,,Retail,High Net Worth,N,../../../../../../../../../../../etc/passwd%00,No,1,,,,,,,,,,,,,
3095,Joachim,,Male,14,1998-10-11,Staff Accountant IV,Retail,High Net Worth,N,â,Yes,2,,,,,,,,,,,,,
3867,Carmelia,Klimentyonok,Female,14,1998-10-09,Geologist II,IT,Mass Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,1,,,,,,,,,,,,,
2377,Kristien,Dunne,Female,29,1998-10-02,Analog Circuit Design manager,IT,High Net Worth,N,"""'",No,2,,,,,,,,,,,,,
1380,Lavina,Clavey,Female,99,1998-09-30,Financial Analyst,Financial Services,Mass Customer,N,-$1.00,No,3,,,,,,,,,,,,,
2300,Cary,Cockerham,Male,20,1998-09-26,,Financial Services,Mass Customer,N,-1,Yes,3,,,,,,,,,,,,,
3332,Cissy,Jeffress,Female,43,1998-09-24,Account Representative III,Health,Mass Customer,N,Ù¡Ù¢Ù£,No,3,,,,,,,,,,,,,
331,Ford,Groucock,Male,87,1998-09-23,Desktop Support Technician,Health,Mass Customer,N,ğ,Yes,3,,,,,,,,,,,,,
1384,Marcile,Carren,Female,48,1998-09-09,Quality Control Specialist,Manufacturing,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,2,,,,,,,,,,,,,
3858,Sabina,Tarbin,Female,57,1998-08-31,Librarian,Entertainment,Mass Customer,N,â£,Yes,1,,,,,,,,,,,,,
945,Hebert,Bernocchi,Male,59,1998-08-26,Human Resources Manager,n/a,High Net Worth,N,â°â´âµâââ,Yes,1,,,,,,,,,,,,,
3136,Leonardo,Brennon,Male,60,1998-08-25,Marketing Manager,Retail,Mass Customer,N,ğ ğ ±ğ ¹ğ ±ğ ±¸ğ ²ğ ³,Yes,3,,,,,,,,,,,,,
3716,Kari,Bamlett,Female,81,1998-08-24,,Retail,Affluent Customer,N,ã,No,1,,,,,,,,,,,,,
2224,Sydel,Seccombe,Female,3,1998-08-18,Budget/Accounting Analyst III,Retail,High Net Worth,N,$1.00,Yes,4,,,,,,,,,,,,,
2615,Cordelia,,Female,23,1998-08-13,Nurse,Financial Services,Mass Customer,N,Ù¡Ù¢Ù£,Yes,1,,,,,,,,,,,,,
3544,Benoite,Trahmel,Female,25,1998-08-13,Help Desk Technician,n/a,Affluent Customer,N,â£,No,1,,,,,,,,,,,,,
2549,Mike,Geggus,Male,12,1998-08-07,Pharmacist,Health,Mass Customer,N,âğ¿ ğªğ¿ ğğ¿ ğğ¿ ğğ¿ ğğ¿,Yes,4,,,,,,,,,,,,,
2044,Leyla,Eddington,Female,84,1998-08-02,Quality Engineer,Health,Mass Customer,N,ã,Yes,1,,,,,,,,,,,,,
1680,Loise,Austins,Female,5,1998-07-28,Desktop Support Technician,Property,Mass Customer,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,Yes,4,,,,,,,,,,,,,
370,Trstram,Bondesen,Male,91,1998-07-27,,Telecommunications,Affluent Customer,N,â¤ï¸ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ,Yes,3,,,,,,,,,,,,,
3070,Malissia,Minthorpe,Female,74,1998-07-27,Account Executive,Health,Affluent Customer,N,â¦testâ§,Yes,1,,,,,,,,,,,,,
2737,Andras,Yurocjkin,Male,28,1998-07-20,,Retail,Mass Customer,N,1'; DROP TABLE users--,Yes,3,,,,,,,,,,,,,
1714,Esma,Rycroft,Female,80,1998-06-26,Senior Sales Associate,Property,High Net Worth,N,â°â´âµ,Yes,4,,,,,,,,,,,,,
1152,Humfrid,Ducket,Male,47,1998-06-23,Business Systems Development Analyst,Financial Services,Mass Customer,N,1'; DROP TABLE users--,Yes,3,,,,,,,,,,,,,
3985,Caryn,Padbury,Female,44,1998-06-21,Web Developer IV,Property,Mass Customer,N,0/0,No,4,,,,,,,,,,,,,
1459,Haydon,Berkery,Male,89,1998-06-16,Senior Sales Associate,Manufacturing,Mass Customer,N,$1.00,No,4,,,,,,,,,,,,,
99,Reggie,Mulliner,Male,97,1998-06-13,VP Accounting,Financial Services,Mass Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,No,3,,,,,,,,,,,,,
2292,Christie,MacClure,Female,17,1998-06-02,Research Nurse,Health,Mass Customer,N,00ËÆ$-,Yes,2,,,,,,,,,,,,,
3030,Flor,Agnew,Female,68,1998-05-21,Technical Writer,Manufacturing,Affluent Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,3,,,,,,,,,,,,,
1736,Garrek,Rowbotham,Male,83,1998-05-10,Associate Professor,IT,Affluent Customer,N,â©testâ©,No,4,,,,,,,,,,,,,
2648,Saunder,Newens,Male,60,1998-05-09,Account Representative I,n/a,Affluent Customer,N,-$1.00,No,1,,,,,,,,,,,,,
3216,Edgar,Ordish,Male,59,1998-05-08,Database Administrator III,Manufacturing,Mass Customer,N,-1.00E+02,Yes,1,,,,,,,,,,,,,
1142,Michal,Paiton,Male,95,1998-05-07,Desktop Support Technician,Telecommunications,Mass Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,2,,,,,,,,,,,,,
1302,Ericka,Eggers,Female,29,1998-05-03,Biostatistician I,Financial Services,Affluent Customer,N,â°â´âµâââ,Yes,2,,,,,,,,,,,,,
1496,Cordie,Disbrow,Female,22,1998-05-02,Human Resources Manager,IT,Affluent Customer,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ§,No,3,,,,,,,,,,,,,
3433,Karissa,Cabral,Female,10,1998-04-28,Computer Systems Analyst II,Property,Mass Customer,N,ÅâÂ´â°ËÃÂ¨ËÃâââ,No,2,,,,,,,,,,,,,
632,Angeli,O'Hegertie,Male,67,1998-04-26,General Manager,Health,Mass Customer,N,â¤ï¸ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ,No,1,,,,,,,,,,,,,
1413,Vi,Lauga,Female,47,1998-04-24,Administrative Assistant II,Financial Services,Mass Customer,N,,No,3,,,,,,,,,,,,,
810,Fawnia,Bartrum,Female,24,1998-04-04,Software Test Engineer IV,Health,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,1,,,,,,,,,,,,,
1196,Phillie,Bradforth,Female,23,1998-03-19,Research Nurse,Health,Mass Customer,N,"''''""",No,2,,,,,,,,,,,,,
1963,Syman,Trimnell,Male,81,1998-03-18,Biostatistician I,Argiculture,Mass Customer,N,"__ï¾(,_,*)",Yes,4,,,,,,,,,,,,,
2714,Emmy,Jenton,Female,50,1998-03-17,Occupational Therapist,Health,High Net Worth,N,1'; DROP TABLE users--,Yes,1,,,,,,,,,,,,,
2101,Maryann,,Female,71,1998-03-08,General Manager,n/a,Mass Customer,N,åè£½æ¼¢èª,Yes,2,,,,,,,,,,,,,
3990,Reynard,Hagger,Male,99,1998-03-05,Desktop Support Technician,Health,High Net Worth,N,0,No,1,,,,,,,,,,,,,
2189,Thedric,,Male,43,1998-02-25,Safety Technician II,Financial Services,High Net Worth,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,4,,,,,,,,,,,,,
3281,Peg,Cliff,Female,67,1998-02-22,Administrative Assistant III,n/a,Mass Customer,N,ğ©ğ½,No,4,,,,,,,,,,,,,
604,Mella,Petrovsky,Female,72,1998-02-10,Help Desk Operator,IT,Affluent Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,3,,,,,,,,,,,,,
1971,Mariel,Dyke,Female,49,1998-02-10,,Manufacturing,Mass Customer,N,,Yes,4,,,,,,,,,,,,,
3663,Hermy,Casement,Male,62,1998-02-10,Information Systems Manager,n/a,Affluent Customer,N,1/0,No,1,,,,,,,,,,,,,
2988,Darrelle,Michie,Female,20,1998-02-02,Administrative Officer,n/a,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,1,,,,,,,,,,,,,
2710,Flory,Standering,Male,77,1998-01-30,,Retail,Mass Customer,N,â¢,No,2,,,,,,,,,,,,,
2133,Clarissa,Blaisdale,Female,44,1998-01-20,General Manager,Financial Services,High Net Worth,N,"__ï¾(,_,*)",No,3,,,,,,,,,,,,,
2161,Tommie,Mardle,Male,35,1998-01-14,,Financial Services,Mass Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,4,,,,,,,,,,,,,
2198,Marijn,Arnoll,Male,1,1998-01-10,Editor,Property,Affluent Customer,N,ï½ï½¨(Â´âï½â©,Yes,1,,,,,,,,,,,,,
3219,Denyse,Scutts,Female,94,1998-01-06,Web Developer III,Financial Services,Mass Customer,N,1.00E+02,No,3,,,,,,,,,,,,,
1466,Cyndia,Gull,Female,62,1998-01-05,Cost Accountant,Financial Services,High Net Worth,N,"""'",Yes,2,,,,,,,,,,,,,
3943,Adler,Dredge,Male,19,1997-12-30,VP Accounting,Financial Services,Affluent Customer,N,1.00E+02,No,2,,,,,,,,,,,,,
2187,Brunhilde,Kendall,Female,52,1997-12-27,Budget/Accounting Analyst I,Health,Mass Customer,N,-1,No,2,,,,,,,,,,,,,
3917,Artemas,Kyncl,Male,79,1997-12-26,Chemical Engineer,Manufacturing,Mass Customer,N,-0.5,No,4,,,,,,,,,,,,,
1623,Katy,Taffee,Female,29,1997-12-24,Software Test Engineer III,Entertainment,High Net Worth,N,ì¸ëë°í ë¥´,Yes,2,,,,,,,,,,,,,
1865,Isabelita,Kitchener,Female,35,1997-12-24,Office Assistant III,n/a,Mass Customer,N,ğ,No,3,,,,,,,,,,,,,
2865,Lila,Eyeington,Female,11,1997-12-14,Electrical Engineer,Manufacturing,High Net Worth,N,ã,No,3,,,,,,,,,,,,,
3050,Dinnie,Worsom,Female,90,1997-12-04,,n/a,High Net Worth,N,á,No,5,,,,,,,,,,,,,
390,Royall,Slimings,Male,83,1997-11-25,Programmer Analyst II,Health,Affluent Customer,N,ï»¿,No,3,,,,,,,,,,,,,
887,Patrizius,Hardinge,Male,55,1997-11-17,,Manufacturing,High Net Worth,N,0,No,1,,,,,,,,,,,,,
2298,Brigham,Vyse,Male,64,1997-10-28,Environmental Tech,Property,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,5,,,,,,,,,,,,,
1156,Breena,Risebrow,Female,22,1997-10-16,Marketing Assistant,Argiculture,Mass Customer,N,ï»¿,Yes,1,,,,,,,,,,,,,
1197,Isobel,Lampett,Female,44,1997-10-16,Professor,Financial Services,High Net Worth,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,Yes,5,,,,,,,,,,,,,
3502,Wilfrid,Cleaves,Male,5,1997-10-16,Senior Sales Associate,Retail,High Net Worth,N,0/0,Yes,3,,,,,,,,,,,,,
1527,Gerek,Chape,Male,23,1997-10-15,Chemical Engineer,Manufacturing,Mass Customer,N,NULL,No,2,,,,,,,,,,,,,
3413,Zulema,Cristofolo,Female,93,1997-10-15,VP Accounting,Financial Services,Mass Customer,N,ğ¾ ğ ğ ğ ğ ğ ğ ğ§,No,3,,,,,,,,,,,,,
1753,Kerry,Ford,Female,6,1997-10-12,VP Product Management,Health,High Net Worth,N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,1,,,,,,,,,,,,,
3481,Haley,Dessent,Male,37,1997-10-12,Systems Administrator IV,Manufacturing,High Net Worth,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,4,,,,,,,,,,,,,
1251,Codie,Arnecke,Male,63,1997-10-01,Desktop Support Technician,Property,Mass Customer,N,ï»¿,No,2,,,,,,,,,,,,,
1207,Mabel,Marousek,Female,30,1997-09-25,Engineer IV,Health,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,1,,,,,,,,,,,,,
3587,Ines,Galfour,Female,85,1997-09-24,,n/a,Affluent Customer,N,ğ ğ ±ğ ¹ğ ±ğ ±¸ğ ²ğ ³,No,2,,,,,,,,,,,,,
1899,Lambert,Vardey,Male,29,1997-09-02,,Retail,Affluent Customer,N,ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾,Yes,4,,,,,,,,,,,,,
3609,Chicky,Butterfield,Male,69,1997-09-02,Marketing Manager,Manufacturing,Mass Customer,N,0/0,No,4,,,,,,,,,,,,,
2781,Linnea,Jeacop,Female,4,1997-09-01,VP Sales,Financial Services,Affluent Customer,N,â°â´âµâââ,Yes,5,,,,,,,,,,,,,
3753,Ebony,Peagrim,Female,16,1997-08-21,Office Assistant II,Manufacturing,Mass Customer,N,â¦testâ§,No,3,,,,,,,,,,,,,
1897,Cosette,Callar,Female,58,1997-08-20,Product Engineer,n/a,Mass Customer,N,ã,Yes,1,,,,,,,,,,,,,
1335,Sibylla,Marlon,Female,57,1997-08-14,,Entertainment,Mass Customer,N,ï»¿,Yes,3,,,,,,,,,,,,,
2550,Dionysus,Elmhurst,Male,34,1997-08-12,Pharmacist,Health,Mass Customer,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,Yes,4,,,,,,,,,,,,,
1549,Vikki,Tett,Female,87,1997-08-06,,Financial Services,Affluent Customer,N,ğ ğ ±ğ ¹ğ ±ğ ±¸ğ ²ğ ³,Yes,4,,,,,,,,,,,,,
183,Dannie,Hissie,Female,7,1997-08-05,Geologist III,Retail,Affluent Customer,N,../../../../../../../../../../../etc/hosts,No,3,,,,,,,,,,,,,
1491,Agneta,Swiggs,Female,96,1997-08-03,Senior Sales Associate,Health,Mass Customer,N,0/0,Yes,4,,,,,,,,,,,,,
3198,Dur,Knappen,Male,66,1997-08-02,Media Manager III,Manufacturing,Mass Customer,N,../../../../../../../../../../../etc/passwd%00,Yes,1,,,,,,,,,,,,,
134,Merna,McCulloch,Female,34,1997-08-01,Legal Assistant,Telecommunications,Affluent Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,5,,,,,,,,,,,,,
278,Sydney,Georger,Male,22,1997-07-30,Executive Secretary,n/a,Affluent Customer,N,-$1.00,Yes,4,,,,,,,,,,,,,
1025,Ario,Jeromson,Male,69,1997-07-30,Quality Engineer,IT,Mass Customer,N,Ù¡Ù¢Ù£,Yes,5,,,,,,,,,,,,,
677,El,Toupe,Male,59,1997-07-28,Senior Cost Accountant,Financial Services,Mass Customer,N,â¢,No,5,,,,,,,,,,,,,
2930,Goddard,Benthall,Male,46,1997-07-25,Assistant Media Planner,Entertainment,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,3,,,,,,,,,,,,,
145,Filippo,Ferrara,Male,33,1997-07-21,Account Executive,Financial Services,Mass Customer,N,NIL,No,4,,,,,,,,,,,,,
3157,Hurlee,Fasson,Male,46,1997-07-19,,Retail,Mass Customer,N,$1.00,Yes,1,,,,,,,,,,,,,
130,Raddy,Delete,Male,32,1997-07-18,Chemical Engineer,Manufacturing,Mass Customer,N,-1.00E+02,No,1,,,,,,,,,,,,,
663,Massimo,Seymour,Male,27,1997-07-17,VP Sales,Property,Affluent Customer,N,nil,Yes,3,,,,,,,,,,,,,
2167,Laina,Semorad,Female,31,1997-07-11,Librarian,Entertainment,Mass Customer,N,,No,1,,,,,,,,,,,,,
2386,Adrianne,Lowerson,Female,93,1997-07-06,Compensation Analyst,Financial Services,Mass Customer,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ğ,No,2,,,,,,,,,,,,,
3556,Larina,Gheeorghie,Female,38,1997-07-05,Senior Developer,Manufacturing,High Net Worth,N,"<>?:""{}|_+",No,3,,,,,,,,,,,,,
2835,Deloria,,Female,30,1997-07-01,Environmental Specialist,Manufacturing,Affluent Customer,N,1.00E+02,No,2,,,,,,,,,,,,,
416,Dory,Barnsdall,Female,14,1997-06-23,Software Consultant,n/a,Mass Customer,N,â¤ï¸ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ ğ,Yes,1,,,,,,,,,,,,,
2594,Sigismond,Stockow,Male,90,1997-06-23,Internal Auditor,Manufacturing,Mass Customer,N,,No,2,,,,,,,,,,,,,
1408,Kendricks,Plastow,Male,14,1997-06-22,Dental Hygienist,Health,High Net Worth,N,() { 0; }; touch /tmp/blns.shellshock1.fail;,No,4,,,,,,,,,,,,,
3868,Rica,Corrado,Female,60,1997-06-19,Social Worker,Health,Affluent Customer,N,ì¬íê³¼íì ì´íì°êµ¬ì,Yes,4,,,,,,,,,,,,,
965,Meggie,Whitchurch,Female,86,1997-06-18,Structural Engineer,Retail,High Net Worth,N,,Yes,5,,,,,,,,,,,,,
2074,Roslyn,Rawdall,Female,90,1997-06-11,,Financial Services,Mass Customer,N,1.00E+02,No,4,,,,,,,,,,,,,
2388,Quincy,Weben,Male,84,1997-05-28,Cost Accountant,Financial Services,Mass Customer,N,1/0,No,1,,,,,,,,,,,,,
796,Ira,Lamlin,Female,8,1997-05-27,Financial Analyst,Financial Services,Mass Customer,N,-0.5,No,2,,,,,,,,,,,,,
253,Amalee,Choak,Female,82,1997-05-11,Food Chemist,Health,Mass Customer,N,!@#$%^&*(),Yes,1,,,,,,,,,,,,,
3186,Rora,Warre,Female,22,1997-05-09,,n/a,Mass Customer,N,-1.00E+02,Yes,2,,,,,,,,,,,,,
1349,Curran,Gush,Male,83,1997-05-07,Electrical Engineer,Manufacturing,Affluent Customer,N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,1,,,,,,,,,,,,,
